id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
747,0.318584071,0.150684932,0.38,0.109589041,0.113522538,0.154929577,0.180212014,0.567547724,0.440944882,0.083832335,0.092307692
748,0.353982301,0.143835616,0.4,0.116438356,0.118530885,0.211267606,0.219081272,0.569016153,0.440944882,0.089820359,0.153846154
749,0.230088496,0.260273973,0.18,0.082191781,0.098497496,0.154929577,0.088339223,0.553597651,0.614173228,0.233532934,0.184615385
750,0.238938053,0.267123288,0.18,0.082191781,0.096828047,0.154929577,0.077738516,0.558737151,0.614173228,0.239520958,0.169230769
751,0.327433628,0.363013699,0.1,0.136986301,0.128547579,0.225352113,0.120141343,0.584434655,0.433070866,0.131736527,0.169230769
752,0.327433628,0.363013699,0.1,0.136986301,0.128547579,0.225352113,0.120141343,0.584434655,0.433070866,0.131736527,0.169230769
753,0.265486726,0.287671233,0.13,0.109589041,0.141903172,0.323943662,0.212014134,0.571218796,0.511811024,0.167664671,0.153846154
754,0.327433628,0.363013699,0.1,0.136986301,0.128547579,0.225352113,0.120141343,0.584434655,0.433070866,0.131736527,0.169230769
755,0.283185841,0.246575342,0.68,0.054794521,0.67278798,0.183098592,0.091872792,0.47650514,0.275590551,0.437125749,0.107692308
756,0.283185841,0.54109589,0.07,0.068493151,0.076794658,0.295774648,0.144876325,0.380323054,0.606299213,0.05988024,0.353846154
757,0.150442478,0.589041096,0.01,0.075342466,0.075125209,0.197183099,0.09540636,0.353157122,0.677165354,0.077844311,0.430769231
758,0.309734513,0.51369863,0,0.089041096,0.120200334,0.126760563,0.088339223,0.47650514,0.401574803,0.101796407,0.215384615
759,0.309734513,0.51369863,0,0.089041096,0.120200334,0.126760563,0.088339223,0.47650514,0.401574803,0.101796407,0.215384615
760,0.371681416,0.205479452,0.21,0.109589041,0.133555927,0.450704225,0.28975265,0.599118943,0.354330709,0.113772455,0.123076923
761,0.389380531,0.315068493,0.25,0.130136986,0.105175292,0.112676056,0.346289753,0.56681351,0.385826772,0.143712575,0.2
762,0.415929204,0.366438356,0.26,0.075342466,0.140233723,0.056338028,0.102473498,0.53671072,0.401574803,0.053892216,0.184615385
763,0.371681416,0.397260274,0,0.054794521,0.095158598,0.098591549,0.045936396,0.509544787,0.448818898,0.119760479,0.246153846
764,0.415929204,0.366438356,0.26,0.075342466,0.140233723,0.056338028,0.102473498,0.53671072,0.401574803,0.053892216,0.184615385
765,0.398230088,0.383561644,0.11,0.130136986,0.135225376,0.14084507,0.134275618,0.646842878,0.448818898,0.131736527,0.169230769
766,0.407079646,0.376712329,0.1,0.143835616,0.131886477,0.154929577,0.148409894,0.646842878,0.448818898,0.125748503,0.169230769
767,0.371681416,0.321917808,0.18,0.136986301,0.128547579,0.154929577,0.240282686,0.53671072,0.31496063,0.125748503,0.153846154
768,0.256637168,0.328767123,0.32,0.123287671,0.151919866,0.169014085,0.325088339,0.683553598,0.559055118,0.173652695,0.169230769
769,0.221238938,0.321917808,0.02,0.095890411,0.116861436,0.323943662,0.310954064,0.541116006,0.637795276,0.119760479,0.2
770,0.292035398,0.410958904,0.01,0.068493151,0.106844741,0.084507042,0.091872792,0.485315712,0.511811024,0.125748503,0.184615385
771,0.221238938,0.321917808,0.02,0.095890411,0.116861436,0.323943662,0.310954064,0.541116006,0.637795276,0.119760479,0.2
772,0.424778761,0.386986301,0.26,0.102739726,0.116861436,0.309859155,0.48409894,0.567547724,0.42519685,0.131736527,0.153846154
773,0.433628319,0.308219178,0.27,0.095890411,0.116861436,0.309859155,0.487632509,0.569016153,0.417322835,0.131736527,0.153846154
774,0.292035398,0.191780822,0.29,0.061643836,0.242070117,0,0.134275618,0.530837004,0.440944882,0.353293413,0.169230769
775,0.292035398,0.191780822,0.3,0.061643836,0.242070117,0.014084507,0.137809187,0.528634361,0.448818898,0.347305389,0.169230769
776,0.230088496,0.602739726,0,0.143835616,0.150250417,0.084507042,0.035335689,0.425110132,0.543307087,0.077844311,0.246153846
777,0.203539823,0.441780822,0.18,0.102739726,0.385642738,0.063380282,0.148409894,0.444199706,0.519685039,0.161676647,0.292307692
778,0.203539823,0.352739726,0.17,0.102739726,0.38230384,0.070422535,0.042402827,0.442731278,0.519685039,0.155688623,0.292307692
779,0.327433628,0.212328767,0.3,0.171232877,0.111853088,0.084507042,0.098939929,0.573421439,0.488188976,0.167664671,0.323076923
780,0.221238938,0.273972603,0.03,0.116438356,0.106844741,0.281690141,0.303886926,0.54185022,0.598425197,0.161676647,0.215384615
781,0.212389381,0.308219178,0,0.075342466,0.297161937,0.154929577,0.137809187,0.491189427,0.448818898,0.161676647,0.153846154
782,0.168141593,0.232876712,0.14,0.102739726,0.170283806,0.112676056,0.109540636,0.532305433,0.724409449,0.191616766,0.215384615
783,0.389380531,0.479452055,0.05,0.102739726,0.115191987,0.352112676,0.318021201,0.592511013,0.488188976,0.119760479,0.246153846
784,0.168141593,0.232876712,0.14,0.102739726,0.170283806,0.112676056,0.109540636,0.532305433,0.724409449,0.191616766,0.215384615
785,0.221238938,0.321917808,0.01,0.109589041,0.10851419,0.267605634,0.279151943,0.542584435,0.637795276,0.155688623,0.215384615
786,0.469026549,0.157534247,0.41,0.095890411,0.118530885,0.14084507,0.19434629,0.5969163,0.37007874,0.101796407,0.169230769
787,0.469026549,0.157534247,0.41,0.095890411,0.118530885,0.14084507,0.19434629,0.5969163,0.37007874,0.101796407,0.169230769
788,0.477876106,0.301369863,0.24,0.089041096,0.111853088,0.253521127,0.183745583,0.662995595,0.346456693,0.137724551,0.261538462
789,0.477876106,0.301369863,0.24,0.089041096,0.111853088,0.253521127,0.183745583,0.662995595,0.346456693,0.137724551,0.261538462
790,0.353982301,0.349315068,0.17,0.136986301,0.14524207,0.281690141,0.399293286,0.582232012,0.275590551,0.113772455,0.138461538
791,0.247787611,0.171232877,0.43,0.116438356,0.116861436,0.23943662,0.268551237,0.514684288,0.464566929,0.209580838,0.2
792,0.371681416,0.356164384,0.17,0.136986301,0.120200334,0.338028169,0.438162544,0.595447871,0.385826772,0.125748503,0.184615385
793,0.221238938,0.335616438,0.02,0.109589041,0.115191987,0.225352113,0.286219081,0.54185022,0.582677165,0.161676647,0.2
794,0.274336283,0.328767123,0,0.116438356,0.071786311,0.084507042,0.024734982,0.464023495,0.503937008,0.137724551,0.369230769
795,0.486725664,0.102739726,0.54,0.095890411,0.088480801,0.084507042,0.070671378,0.384728341,0.338582677,0.119760479,0.630769231
796,0.548672566,0.52739726,0.3,0.116438356,0.20033389,0.084507042,0.190812721,0.57195301,0.196850394,0.508982036,0.276923077
797,0.362831858,0.232876712,0.31,0.109589041,0.190317195,0.323943662,0.204946996,0.542584435,0.283464567,0.245508982,0.184615385
798,0.415929204,0.171232877,0.44,0.047945205,0.043405676,0.281690141,0.127208481,0.381057269,0.393700787,0.28742515,0.369230769
799,0.424778761,0.260273973,0.34,0.184931507,0.116861436,0.056338028,0.028268551,0.633627019,0.433070866,0.113772455,0.353846154
800,0.424778761,0.260273973,0.34,0.184931507,0.116861436,0.056338028,0.028268551,0.633627019,0.433070866,0.113772455,0.353846154
801,0.230088496,0.335616438,0.08,0.212328767,0.116861436,0.352112676,0.360424028,0.465491924,0.401574803,0.107784431,0.153846154
802,0.353982301,0.294520548,0.09,0.164383562,0.093489149,0.098591549,0.038869258,0.534508076,0.385826772,0.065868263,0.246153846
803,0.044247788,0.318493151,0,0.054794521,0.053422371,0.183098592,0.282685512,0.188693098,0.645669291,0.365269461,0.692307692
804,0.274336283,0.301369863,0.08,0.109589041,0.170283806,0.183098592,0.141342756,0.516152717,0.393700787,0.19760479,0.184615385
805,0.336283186,0.273972603,0.22,0.123287671,0.120200334,0.042253521,0.042402827,0.495594714,0.409448819,0.143712575,0.230769231
806,0.318584071,0.109589041,0.4,0.102739726,0.066777963,0.042253521,0.014134276,0.256240822,0.464566929,0.221556886,0.676923077
807,0.336283186,0.089041096,0.39,0.075342466,0.048414023,0.042253521,0.014134276,0.278267254,0.417322835,0.22754491,0.630769231
808,0.318584071,0.109589041,0.4,0.102739726,0.066777963,0.042253521,0.014134276,0.256240822,0.464566929,0.221556886,0.676923077
809,0.247787611,0.280821918,0.12,0.068493151,0.25542571,0.042253521,0.021201413,0.510279001,0.409448819,0.317365269,0.123076923
810,0.265486726,0.246575342,0.31,0.130136986,0.096828047,0.042253521,0.03180212,0.503671072,0.377952756,0.131736527,0.292307692
811,0.238938053,0.253424658,0.1,0.116438356,0.093489149,0.042253521,0.028268551,0.407488987,0.440944882,0.083832335,0.323076923
812,0.734513274,0.260273973,0.55,0.130136986,0.100166945,0.084507042,0.06360424,0.737885463,0.275590551,0.209580838,0.384615385
813,0.548672566,0.226027397,0.33,0.109589041,0.14524207,0.267605634,0.113074205,0.595447871,0.393700787,0.22754491,0.369230769
814,0.203539823,0.184931507,0.24,0.082191781,0.150250417,0.042253521,0.003533569,0.334067548,0.551181102,0.149700599,0.461538462
815,0.707964602,0.198630137,0.54,0.130136986,0.151919866,0.253521127,0.123674912,0.684287812,0.37007874,0.25748503,0.446153846
816,0.548672566,0.226027397,0.33,0.109589041,0.14524207,0.267605634,0.113074205,0.595447871,0.393700787,0.22754491,0.369230769
817,0.460176991,0.267123288,0.19,0.157534247,0.115191987,0.098591549,0.084805654,0.611600587,0.385826772,0.149700599,0.323076923
818,0.548672566,0.116438356,0.42,0.047945205,0.120200334,0.253521127,0.074204947,0.395007342,0.42519685,0.239520958,0.538461538
819,0.221238938,0.407534247,0,0.099315068,0.098497496,0.281690141,0.144876325,0.458883994,0.433070866,0.071856287,0.153846154
820,0.398230088,0.369863014,0.15,0.157534247,0.141903172,0.112676056,0.187279152,0.711453744,0.42519685,0.125748503,0.184615385
821,0.212389381,0.386986301,0,0.068493151,0.14524207,0.112676056,0.056537102,0.43979442,0.472440945,0.161676647,0.2
822,0.026548673,0.205479452,0,0.082191781,0.060100167,0.211267606,0.127208481,0.107929515,0.763779528,0.245508982,0.861538462
823,0.185840708,0.287671233,0.13,0.075342466,0.106844741,0.197183099,0.106007067,0.530837004,0.68503937,0.185628743,0.215384615
824,0.185840708,0.287671233,0.13,0.075342466,0.106844741,0.197183099,0.106007067,0.530837004,0.68503937,0.185628743,0.215384615
825,0.221238938,0.246575342,0.28,0.130136986,0.093489149,0.070422535,0.035335689,0.495594714,0.393700787,0.119760479,0.292307692
826,0.221238938,0.232876712,0.14,0.130136986,0.106844741,0.197183099,0.109540636,0.453010279,0.488188976,0.095808383,0.353846154
827,0.256637168,0.102739726,0.34,0.095890411,0.063439065,0.042253521,0.007067138,0.369309838,0.519685039,0.185628743,0.4
828,0.221238938,0.232876712,0.14,0.130136986,0.106844741,0.197183099,0.109540636,0.453010279,0.488188976,0.095808383,0.353846154
829,0.283185841,0.308219178,0.09,0.095890411,0.088480801,0.464788732,0.137809187,0.3010279,0.566929134,0.245508982,0.661538462
830,0.115044248,0.335616438,0.08,0.082191781,0.098497496,0.211267606,0.06360424,0.27092511,0.645669291,0.263473054,0.415384615
831,0.256637168,0.386986301,0.07,0.109589041,0.076794658,0.056338028,0.010600707,0.458883994,0.503937008,0.131736527,0.384615385
832,0.115044248,0.335616438,0.08,0.082191781,0.098497496,0.211267606,0.06360424,0.27092511,0.645669291,0.263473054,0.415384615
833,0.513274336,0.219178082,0.42,0.04109589,0.222036728,0.464788732,0.148409894,0.605726872,0.503937008,0.317365269,0.230769231
834,0.619469027,0.239726027,0.44,0.047945205,0.225375626,0.492957746,0.159010601,0.60866373,0.503937008,0.317365269,0.230769231
835,0.371681416,0.386986301,0.26,0.047945205,0.12687813,0.211267606,0.060070671,0.504405286,0.456692913,0.083832335,0.153846154
836,0.265486726,0.373287671,0.1,0.04109589,0.09015025,0.366197183,0.173144876,0.475770925,0.511811024,0.107784431,0.138461538
837,0.185840708,0.109589041,0.28,0.102739726,0,0.492957746,0.332155477,0.04185022,0.409448819,0.035928144,0.507692308
838,0.185840708,0.109589041,0.28,0.102739726,0,0.492957746,0.332155477,0.04185022,0.409448819,0.035928144,0.507692308
839,0.486725664,0.130136986,0.35,0.047945205,0.105175292,0.112676056,0.077738516,0.48825257,0.393700787,0.299401198,0.430769231
840,0.123893805,0.260273973,0.04,0.089041096,0.133555927,0.169014085,0.070671378,0.46989721,0.566929134,0.083832335,0.246153846
841,0.575221239,0.205479452,0.47,0.119863014,0.121869783,0.112676056,0.098939929,0.535242291,0.393700787,0.263473054,0.569230769
842,0.17699115,0.369863014,0,0.143835616,0.171953255,0.281690141,0.088339223,0.456681351,0.559055118,0.179640719,0.292307692
843,0.530973451,0.260273973,0.45,0.116438356,0.178631052,0.464788732,0.219081272,0.514684288,0.385826772,0.233532934,0.384615385
844,0.221238938,0.386986301,0.35,0.075342466,0.12687813,0.112676056,0.303886926,0.457415565,0.42519685,0.173652695,0.153846154
845,0.469026549,0.089041096,0.46,0.054794521,0.083472454,0.352112676,0.127208481,0.42804699,0.346456693,0.299401198,0.338461538
846,0.159292035,0.356164384,0.21,0.061643836,0.115191987,0.183098592,0.088339223,0.500734214,0.669291339,0.19760479,0.215384615
847,0.159292035,0.356164384,0.21,0.061643836,0.115191987,0.183098592,0.088339223,0.500734214,0.669291339,0.19760479,0.215384615
848,0.247787611,0.383561644,0.16,0.061643836,0.110183639,0.154929577,0.116607774,0.56020558,0.598425197,0.221556886,0.230769231
849,0.159292035,0.356164384,0.21,0.061643836,0.115191987,0.183098592,0.088339223,0.500734214,0.669291339,0.19760479,0.215384615
850,0.159292035,0.349315068,0.21,0.047945205,0.113522538,0.154929577,0.091872792,0.500734214,0.661417323,0.19760479,0.215384615
851,0.415929204,0.212328767,0.44,0.068493151,0.121869783,0.112676056,0.056537102,0.514684288,0.42519685,0.131736527,0.169230769
852,0.415929204,0.212328767,0.44,0.068493151,0.121869783,0.112676056,0.056537102,0.514684288,0.42519685,0.131736527,0.169230769
853,0.300884956,0.205479452,0.32,0.109589041,0.113522538,0.352112676,0.409893993,0.582966226,0.377952756,0.443113772,0.2
854,0.415929204,0.164383562,0.39,0.04109589,0.113522538,0.563380282,0.173144876,0.473568282,0.57480315,0.239520958,0.384615385
855,0.415929204,0.164383562,0.39,0.04109589,0.113522538,0.563380282,0.173144876,0.473568282,0.57480315,0.239520958,0.384615385
856,0.265486726,0.421232877,0.02,0.109589041,0.098497496,0.126760563,0.028268551,0.389867841,0.606299213,0.22754491,0.507692308
857,0.415929204,0.164383562,0.39,0.04109589,0.113522538,0.563380282,0.173144876,0.473568282,0.57480315,0.239520958,0.384615385
858,0.318584071,0.095890411,0.34,0.109589041,0.101836394,0.211267606,0.144876325,0.430983847,0.519685039,0.269461078,0.446153846
859,0.628318584,0.109589041,0.47,0.054794521,0.070116861,0.225352113,0.091872792,0.498531571,0.322834646,0.203592814,0.338461538
860,0.194690265,0.301369863,0.22,0.061643836,0.103505843,0.197183099,0.06360424,0.316446402,0.519685039,0.293413174,0.430769231
861,0.230088496,0.342465753,0.06,0.123287671,0.10851419,0.197183099,0.279151943,0.542584435,0.606299213,0.125748503,0.169230769
862,0.10619469,0.609589041,0.66,0.075342466,0.045075125,0.197183099,0.28975265,0.256975037,0.724409449,0.161676647,0.476923077
863,0.256637168,0.205479452,0.32,0.123287671,0.091819699,0.084507042,0.067137809,0.455947137,0.393700787,0.065868263,0.307692308
864,0.230088496,0.342465753,0.06,0.109589041,0.110183639,0.225352113,0.275618375,0.542584435,0.606299213,0.119760479,0.2
865,0.230088496,0.342465753,0.06,0.123287671,0.10851419,0.197183099,0.279151943,0.542584435,0.606299213,0.125748503,0.169230769
866,0.230088496,0.352739726,0.07,0.116438356,0.10851419,0.211267606,0.282685512,0.544052863,0.606299213,0.125748503,0.2
867,0.194690265,0.253424658,0.22,0.095890411,0.098497496,0.169014085,0.06360424,0.316446402,0.527559055,0.299401198,0.446153846
868,0.203539823,0.267123288,0.23,0.075342466,0.100166945,0.169014085,0.056537102,0.316446402,0.519685039,0.305389222,0.430769231
869,0.194690265,0.301369863,0.22,0.061643836,0.103505843,0.197183099,0.06360424,0.316446402,0.519685039,0.293413174,0.430769231
870,0.265486726,0.349315068,0.03,0.075342466,0.113522538,0.366197183,0.130742049,0.419236417,0.551181102,0.185628743,0.384615385
871,0.274336283,0.407534247,0.01,0.082191781,0.086811352,0.422535211,0.130742049,0.267254038,0.527559055,0.143712575,0.523076923
872,0.203539823,0.301369863,0.03,0.04109589,0.123539232,0.492957746,0.141342756,0.378120411,0.622047244,0.143712575,0.338461538
873,0.238938053,0.157534247,0.24,0.075342466,0.091819699,0.38028169,0.148409894,0.417767988,0.543307087,0.125748503,0.246153846
874,0.398230088,0.061643836,0.37,0.047945205,0.091819699,0.070422535,0.014134276,0.400146843,0.385826772,0.149700599,0.415384615
875,0.513274336,0.178082192,0.46,0.082191781,0.153589316,0.070422535,0.014134276,0.482378855,0.299212598,0.191616766,0.523076923
876,0.371681416,0.130136986,0.4,0.130136986,0.161936561,0.084507042,0.035335689,0.445668135,0.448818898,0.275449102,0.523076923
877,0.221238938,0.239726027,0,0.089041096,0.091819699,0.084507042,0.028268551,0.374449339,0.519685039,0.149700599,0.384615385
878,0.274336283,0.407534247,0.01,0.082191781,0.086811352,0.422535211,0.130742049,0.267254038,0.527559055,0.143712575,0.523076923
879,0.371681416,0.335616438,0.19,0.212328767,0.136894825,0.408450704,0.222614841,0.572687225,0.377952756,0.101796407,0.246153846
880,0.230088496,0.328767123,0.04,0.109589041,0.106844741,0.23943662,0.28975265,0.54185022,0.622047244,0.131736527,0.169230769
881,0.407079646,0.301369863,0.18,0.047945205,0.110183639,0.126760563,0.053003534,0.417767988,0.322834646,0.095808383,0.230769231
882,0.265486726,0.407534247,0,0.082191781,0.093489149,0.408450704,0.102473498,0.386196769,0.582677165,0.191616766,0.461538462
883,0.336283186,0.130136986,0.29,0.150684932,0.303839733,0.183098592,0.070671378,0.388399413,0.377952756,0.269461078,0.553846154
884,0.230088496,0.328767123,0.04,0.109589041,0.106844741,0.23943662,0.28975265,0.54185022,0.622047244,0.131736527,0.169230769
885,0.371681416,0.335616438,0.19,0.212328767,0.136894825,0.408450704,0.222614841,0.572687225,0.377952756,0.101796407,0.246153846
886,0.380530973,0.431506849,0.14,0.109589041,0.123539232,0.112676056,0.084805654,0.599853157,0.472440945,0.185628743,0.323076923
887,0.389380531,0.465753425,0.12,0.102739726,0.118530885,0.098591549,0.077738516,0.60866373,0.464566929,0.191616766,0.307692308
888,0.539823009,0.273972603,0.38,0.116438356,0.09015025,0.394366197,0.176678445,0.418502203,0.322834646,0.275449102,0.569230769
889,0.194690265,0.308219178,0,0.109589041,0.100166945,0.436619718,0.204946996,0.355359765,0.543307087,0.137724551,0.430769231
890,0.539823009,0.534246575,0.34,0.390410959,0.166944908,0.309859155,0.328621908,0.941262849,0.377952756,0.209580838,0.138461538
891,0.230088496,0.150684932,0.24,0.075342466,0.098497496,0.408450704,0.16254417,0.417767988,0.551181102,0.149700599,0.261538462
892,0.230088496,0.369863014,0.03,0.095890411,0.110183639,0.211267606,0.282685512,0.540381791,0.622047244,0.143712575,0.2
893,0.486725664,0.226027397,0.23,0.068493151,0.116861436,0.126760563,0.042402827,0.563142438,0.377952756,0.191616766,0.138461538
894,0.230088496,0.369863014,0.03,0.095890411,0.110183639,0.211267606,0.282685512,0.540381791,0.622047244,0.143712575,0.2
895,0.230088496,0.349315068,0.03,0.089041096,0.113522538,0.225352113,0.28975265,0.54185022,0.622047244,0.149700599,0.215384615
896,0.221238938,0.321917808,0.01,0.095890411,0.113522538,0.366197183,0.130742049,0.398678414,0.535433071,0.149700599,0.353846154
897,0.327433628,0.130136986,0.39,0.102739726,0.110183639,0.225352113,0.130742049,0.320851689,0.448818898,0.263473054,0.630769231
898,0.221238938,0.321917808,0.01,0.095890411,0.113522538,0.366197183,0.130742049,0.398678414,0.535433071,0.149700599,0.353846154
899,0.327433628,0.130136986,0.39,0.102739726,0.110183639,0.225352113,0.130742049,0.320851689,0.448818898,0.263473054,0.630769231
900,0.327433628,0.616438356,0.02,0.171232877,0.120200334,0.070422535,0.017667845,0.649779736,0.582677165,0.095808383,0.4
901,0.380530973,0.130136986,0.36,0.116438356,0.07345576,0.126760563,0.116607774,0.407488987,0.519685039,0.215568862,0.523076923
902,0.247787611,0.352739726,0.1,0.102739726,0.113522538,0.211267606,0.09540636,0.535242291,0.661417323,0.215568862,0.369230769
903,0.247787611,0.352739726,0.1,0.102739726,0.113522538,0.211267606,0.09540636,0.535242291,0.661417323,0.215568862,0.369230769
904,0.194690265,0.321917808,0.06,0.349315068,0.080133556,0.14084507,0.042402827,0.450073421,0.527559055,0.155688623,0.369230769
905,0.194690265,0.321917808,0.06,0.349315068,0.080133556,0.14084507,0.042402827,0.450073421,0.527559055,0.155688623,0.369230769
906,0.407079646,0.315068493,0.2,0.143835616,0.115191987,0.197183099,0.385159011,0.582232012,0.385826772,0.155688623,0.169230769
907,0.230088496,0.287671233,0.27,0.116438356,0.120200334,0.154929577,0.254416961,0.464757709,0.511811024,0.22754491,0.4
908,0.132743363,0.301369863,0,0.089041096,0.111853088,0.070422535,0.010600707,0.347283407,0.669291339,0.125748503,0.476923077
909,0.247787611,0.273972603,0.13,0.102739726,0.110183639,0.464788732,0.19434629,0.382525698,0.543307087,0.155688623,0.369230769
910,0.238938053,0.126712329,0.39,0.020547945,0.078464107,0.084507042,0.017667845,0.237885463,0.433070866,0.113772455,0.476923077
911,0.415929204,0.178082192,0.48,0.198630137,0.20033389,0.028169014,0.017667845,0.418502203,0.385826772,0.143712575,0.738461538
912,0.398230088,0.109589041,0.46,0.554794521,0.170283806,0.028169014,0.010600707,0.656387665,0.346456693,0.161676647,0.384615385
913,0.477876106,0.232876712,0.44,0.136986301,0.088480801,0.042253521,0.007067138,0.489720999,0.464566929,0.173652695,0.584615385
914,0.424778761,0.188356164,0.46,0.253424658,0.136894825,0.028169014,0.014134276,0.464023495,0.417322835,0.185628743,0.584615385
915,0.238938053,0.126712329,0.39,0.020547945,0.078464107,0.084507042,0.017667845,0.237885463,0.433070866,0.113772455,0.476923077
916,0.353982301,0.133561644,0.4,0.089041096,0.111853088,0.028169014,0,0.370778267,0.417322835,0.203592814,0.538461538
917,0.061946903,0.407534247,0.19,0.04109589,0.248747913,0.084507042,0.197879859,0.284875184,0.692913386,0.167664671,0.4
918,0.194690265,0.198630137,0.31,0.54109589,0.120200334,0.352112676,0.137809187,0.599853157,0.503937008,0.185628743,0.261538462
919,0.336283186,0.164383562,0.32,0.089041096,0.115191987,0.436619718,0.25795053,0.464757709,0.440944882,0.233532934,0.4
920,0.336283186,0.342465753,0.12,0.061643836,0.100166945,0.521126761,0.141342756,0.364904552,0.503937008,0.335329341,0.523076923
921,0.442477876,0.198630137,0.37,0.095890411,0.131886477,0.126760563,0.060070671,0.57195301,0.393700787,0.137724551,0.323076923
922,0.336283186,0.164383562,0.32,0.089041096,0.115191987,0.436619718,0.25795053,0.464757709,0.440944882,0.233532934,0.4
923,0.336283186,0.342465753,0.12,0.061643836,0.100166945,0.521126761,0.141342756,0.364904552,0.503937008,0.335329341,0.523076923
924,0.194690265,0.198630137,0.31,0.54109589,0.120200334,0.352112676,0.137809187,0.599853157,0.503937008,0.185628743,0.261538462
925,0.353982301,0.239726027,0.27,0.095890411,0.071786311,0.183098592,0.077738516,0.373715125,0.346456693,0.281437126,0.430769231
926,0.353982301,0.068493151,0.36,0.068493151,0.086811352,0.732394366,0.250883392,0.438325991,0.57480315,0.323353293,0.4
927,0.424778761,0.082191781,0.33,0.095890411,0.081803005,0.718309859,0.236749117,0.57195301,0.57480315,0.341317365,0.276923077
928,0.336283186,0.376712329,0.19,0.089041096,0.135225376,0.14084507,0.243816254,0.535242291,0.362204724,0.155688623,0.123076923
929,0.353982301,0.239726027,0.27,0.095890411,0.071786311,0.183098592,0.077738516,0.373715125,0.346456693,0.281437126,0.430769231
930,0.362831858,0.143835616,0.38,0.164383562,0.085141903,0.126760563,0.045936396,0.338472834,0.440944882,0.239520958,0.553846154
931,0.17699115,0.335616438,0.01,0.068493151,0.113522538,0.098591549,0.067137809,0.542584435,0.748031496,0.239520958,0.323076923
932,0.247787611,0.335616438,0.01,0.075342466,0.103505843,0.169014085,0.113074205,0.544052863,0.582677165,0.191616766,0.215384615
933,0.265486726,0.191780822,0.29,0.068493151,0.110183639,0.394366197,0.212014134,0.516152717,0.559055118,0.155688623,0.169230769
934,0.247787611,0.335616438,0.01,0.075342466,0.103505843,0.169014085,0.113074205,0.544052863,0.582677165,0.191616766,0.215384615
935,0.17699115,0.335616438,0.01,0.068493151,0.113522538,0.098591549,0.067137809,0.542584435,0.748031496,0.239520958,0.323076923
936,0.371681416,0.123287671,0.38,0.095890411,0.080133556,0.253521127,0.233215548,0.393538913,0.511811024,0.233532934,0.523076923
937,0.371681416,0.123287671,0.38,0.095890411,0.080133556,0.253521127,0.233215548,0.393538913,0.511811024,0.233532934,0.523076923
938,0.654867257,0.349315068,0.5,0.034246575,0.098497496,0.070422535,0.070671378,0.575624082,0.25984252,0.161676647,0.307692308
939,0.230088496,0.178082192,0.38,0.130136986,0.093489149,0.309859155,0.127208481,0.256240822,0.472440945,0.233532934,0.692307692
940,0.14159292,0.232876712,0.17,0.047945205,0.101836394,0.084507042,0.017667845,0.306901615,0.68503937,0.125748503,0.461538462
941,0.442477876,0.143835616,0.52,0.089041096,0.103505843,0.169014085,0.067137809,0.368575624,0.488188976,0.25748503,0.615384615
942,0.469026549,0.102739726,0.49,0.280821918,0.116861436,0.112676056,0.038869258,0.350220264,0.354330709,0.113772455,0.630769231
943,0.486725664,0.212328767,0.4,0.116438356,0.133555927,0.169014085,0.16254417,0.607195301,0.377952756,0.185628743,0.246153846
944,0.460176991,0.260273973,0.34,0.095890411,0.136894825,0.126760563,0.137809187,0.629221733,0.393700787,0.161676647,0.2
945,0.327433628,0.123287671,0.49,0.198630137,0.130217028,0.14084507,0.06360424,0.360499266,0.417322835,0.185628743,0.569230769
946,0.495575221,0.219178082,0.42,0.075342466,0.098497496,0.084507042,0.049469965,0.410425844,0.31496063,0.275449102,0.415384615
947,0.495575221,0.219178082,0.58,0.219178082,0.133555927,0.14084507,0.06360424,0.54185022,0.433070866,0.395209581,0.553846154
948,0.327433628,0.109589041,0.48,0.082191781,0.135225376,0.070422535,0.021201413,0.294419971,0.409448819,0.173652695,0.615384615
949,0.380530973,0,0.45,0.061643836,0.105175292,0.126760563,0.053003534,0.400146843,0.527559055,0.25748503,0.538461538
950,0.380530973,0,0.45,0.061643836,0.105175292,0.126760563,0.053003534,0.400146843,0.527559055,0.25748503,0.538461538
951,0.380530973,0,0.45,0.061643836,0.105175292,0.126760563,0.053003534,0.400146843,0.527559055,0.25748503,0.538461538
952,0.327433628,0.109589041,0.48,0.082191781,0.135225376,0.070422535,0.021201413,0.294419971,0.409448819,0.173652695,0.615384615
953,0.318584071,0.130136986,0.4,0.089041096,0.076794658,0.070422535,0.014134276,0.388399413,0.448818898,0.209580838,0.430769231
954,0.495575221,0.150684932,0.48,0.082191781,0.066777963,0.056338028,0.010600707,0.33113069,0.362204724,0.215568862,0.569230769
955,0.265486726,0.212328767,0.4,0.123287671,0.116861436,0.070422535,0.017667845,0.389867841,0.551181102,0.125748503,0.584615385
956,0.345132743,0.061643836,0.52,0.068493151,0.130217028,0.112676056,0.060070671,0.470631424,0.488188976,0.203592814,0.307692308
957,0.389380531,0.164383562,0.52,0.082191781,0.165275459,0.056338028,0.014134276,0.411894273,0.448818898,0.173652695,0.446153846
958,0.433628319,0.171232877,0.52,0.075342466,0.12687813,0.154929577,0.159010601,0.444933921,0.433070866,0.149700599,0.415384615
